catalogVersion	scenarioId	capabilityId	domain	name	tier	runtime	architecture	authorityLane	persistenceLane	setup	action	expected	refusal	evidenceFields	referenceTraceStatus	referenceTraceState	referenceTraceId	referenceTraceSource	repoExecutionStatus	repoAutomationStatus	repoEvidenceRefs	testKinds	architectureLegs	externalGates	claimBoundary	notes	repoEvidenceState	repoEvidenceReason
2.0.0-phase0.2	V2-FND-001-S051	EVT-01	event	Rewire event handler checks designer and code-behind revisions	A	net48	x64	CommandPlanner	MultiArtifactTransaction	Form has selected TextChanged handler and code file fingerprint	Choose an existing signature-compatible handler in the Events tab	Designer subscription updates only if the designer revision and code-behind document version both still match	NONE	reference_trace_status;reference_trace_state;reference_trace_id;reference_trace_source;repo_execution_status;repo_automation_status;repo_evidence_refs;test_kinds;architecture_legs;external_gates;claim_boundary;scenario_manifest;runtime_architecture;authority_lane;persistence_lane;input_artifacts;action_log;expected_result;refusal_result;source_diff;resource_diff;undo_redo;roundtrip;diagnostics;performance_budget;accessibility_notes;security_notes;repo_evidence_state;repo_evidence_reason	PASS	ARCHIVED	VS18.7.11911.148-20260824T122309Z-S051	docs/v2/reference-traces/VS18.7.11911.148-20260824T122309Z/V2-FND-001-S051/manifest.json	PASS	AUTOMATED	MEASURED_AT_RUNTIME	extension-host;unit	catalog-x64;repo-functional	NONE	REPO_AUTOMATED	Actual Visual Studio Enterprise 2026 18.7 x64 opens the exact classic net48 designer, selects textBox1 through the native Document Outline, verifies TextChanged=textBox1_TextChanged in native Events, and commits the existing compatible textBox1_TextChangedAlternate through the writable UIAutomation ValuePattern cell. Visual Studio changes exactly one subscription and retains only the currently referenced empty handler: initial original+alternate becomes alternate, one native Undo becomes original, and one native Redo becomes alternate. Designer Redo is byte-identical to rewire, source Redo is whitespace-normalized identical, project bytes and the complete unrelated source/Designer skeleton stay exact; screenshot SHA-256 is 2a69e4d1a06f061a29912a93cea6eb18d3be4c731b2e690a2da814e500403904. The real compiled-net48 CustomEditor independently validates the same compatible rewire against one project-partial snapshot, refuses a deterministic stale code-behind interleave without Designer/disk mutation, and passes stable native Undo/Redo on VS Code 1.84.0 and 1.134.0.	MEASURED_SUFFICIENT	NONE
2.0.0-phase0.2	V2-FND-001-S052	EVT-01	safety	Refuse handler generation on stale code-behind	A	cross-runtime	cross-arch	CommandPlanner	NoMutation	Code-behind changes after event grid metadata was loaded	Generate new Click handler	Event generation refuses before designer or source mutation	handler method not found	reference_trace_status;reference_trace_state;reference_trace_id;reference_trace_source;repo_execution_status;repo_automation_status;repo_evidence_refs;test_kinds;architecture_legs;external_gates;claim_boundary;scenario_manifest;runtime_architecture;authority_lane;persistence_lane;input_artifacts;action_log;expected_result;refusal_result;source_diff;resource_diff;undo_redo;roundtrip;diagnostics;performance_budget;accessibility_notes;security_notes;repo_evidence_state;repo_evidence_reason	NOT_EXECUTED	NOT_CAPTURED	UNSET	VisualStudioWinFormsDesigner	PASS	AUTOMATED	MEASURED_AT_RUNTIME	extension-host;unit;e2e	catalog-cross-arch;repo-functional	VISUAL_STUDIO_REFERENCE_TRACE	REPO_AUTOMATED	A real modern SDK CustomEditor and a real compiled-net48 CustomEditor generate a new Click handler against one bounded project-partial snapshot, then a deterministic open-TextDocument edit changes code-behind before either artifact can commit. Both VS Code 1.84.0 and 1.134.0 runs preserve the independent edit, keep Designer clean, create neither stub nor subscription, and preserve both disk hashes. Actual Visual Studio reference execution remains external.	MEASURED_SUFFICIENT	NONE
2.0.0-phase0.2	V2-FND-001-S053	TLB-01	toolbox	Toolbox auto-populates framework controls	A	modern	x64	ReadOnlyInspector	ReadOnly	New WinForms SDK project targets supported modern TFM	Open toolbox search for Button	Framework Button appears with provenance and category	NONE	reference_trace_status;reference_trace_state;reference_trace_id;reference_trace_source;repo_execution_status;repo_automation_status;repo_evidence_refs;test_kinds;architecture_legs;external_gates;claim_boundary;scenario_manifest;runtime_architecture;authority_lane;persistence_lane;input_artifacts;action_log;expected_result;refusal_result;source_diff;resource_diff;undo_redo;roundtrip;diagnostics;performance_budget;accessibility_notes;security_notes;repo_evidence_state;repo_evidence_reason	PASS	ARCHIVED	VS18.7.11911.148-20260822T223724Z-S053	docs/v2/reference-traces/VS18.7.11911.148-20260822T223724Z/V2-FND-001-S053/manifest.json	PASS	AUTOMATED	MEASURED_AT_RUNTIME	unit;e2e	catalog-x64;repo-functional	NONE	REPO_AUTOMATED	Actual Visual Studio Enterprise 2026 18.7 opens the supported net10.0-windows WinForms designer, executes native View.Toolbox, exposes Search Toolbox as PART_SearchBox, accepts Button through the real ValuePattern, reports exactly two matches, and exposes the native MSAA path Toolbox > All Windows Forms > Button beside RadioButton. The archived source, Designer, and project files remain byte-identical; screenshot SHA-256 is 974c824913dddd92a0d51a3907b1c3a927bf8f0da82898d49bd630c466388e49. Repository unit and E2E evidence independently proves System.Windows.Forms.Button provenance, Common Controls categorization, and framework auto-population; the reference claim is bounded to the observed Visual Studio All Windows Forms search result.	MEASURED_SUFFICIENT	NONE
2.0.0-phase0.2	V2-FND-001-S054	TLB-01	toolbox	Choose Items adds managed custom control	B	modern	x64	ReadOnlyInspector	ReadOnly	Project references FakeVendor assembly with one public Control	Open Choose Items and check the control	Control is added to toolbox with assembly provenance and cache entry	NONE	reference_trace_status;reference_trace_state;reference_trace_id;reference_trace_source;repo_execution_status;repo_automation_status;repo_evidence_refs;test_kinds;architecture_legs;external_gates;claim_boundary;scenario_manifest;runtime_architecture;authority_lane;persistence_lane;input_artifacts;action_log;expected_result;refusal_result;source_diff;resource_diff;undo_redo;roundtrip;diagnostics;performance_budget;accessibility_notes;security_notes;repo_evidence_state;repo_evidence_reason	NOT_EXECUTED	NOT_CAPTURED	UNSET	VisualStudioWinFormsDesigner	PASS	AUTOMATED	MEASURED_AT_RUNTIME	unit	catalog-x64;repo-functional	VISUAL_STUDIO_REFERENCE_TRACE;VENDOR_ARTIFACT	REPO_AUTOMATED	Repo automated for managed Choose Items custom-control curation and assembly provenance; VS reference trace and external vendor artifact remain gated	MEASURED_SUFFICIENT	NONE
2.0.0-phase0.2	V2-FND-001-S055	TLB-01	toolbox	Favorites and suppression persist per workspace	A	net48	x64	CommandPlanner	GeneratedFilesAtomic	Toolbox contains Button Label and FakeVendor control	Mark Button favorite and suppress Label	Workspace toolbox cache reload preserves favorite and suppression with provenance	NONE	reference_trace_status;reference_trace_state;reference_trace_id;reference_trace_source;repo_execution_status;repo_automation_status;repo_evidence_refs;test_kinds;architecture_legs;external_gates;claim_boundary;scenario_manifest;runtime_architecture;authority_lane;persistence_lane;input_artifacts;action_log;expected_result;refusal_result;source_diff;resource_diff;undo_redo;roundtrip;diagnostics;performance_budget;accessibility_notes;security_notes;repo_evidence_state;repo_evidence_reason	NOT_EXECUTED	NOT_CAPTURED	UNSET	VisualStudioWinFormsDesigner	PASS	AUTOMATED	MEASURED_AT_RUNTIME	unit	catalog-x64;repo-functional	VISUAL_STUDIO_REFERENCE_TRACE;VENDOR_ARTIFACT	REPO_AUTOMATED	Repo automated for workspace toolbox favorite and suppression persistence while preserving provenance; VS reference trace and vendor artifact remain external	MEASURED_SUFFICIENT	NONE
2.0.0-phase0.2	V2-FND-001-S056	TLB-01	security	Refuse toolbox assembly outside trusted workspace	B	cross-runtime	cross-arch	ReadOnlyInspector	NoMutation	Choose Items is pointed at assembly outside workspace and hosted code is disabled	Add external custom control	Control is not loaded and diagnostic reports trust requirement	UNTRUSTED_ASSEMBLY	reference_trace_status;reference_trace_state;reference_trace_id;reference_trace_source;repo_execution_status;repo_automation_status;repo_evidence_refs;test_kinds;architecture_legs;external_gates;claim_boundary;scenario_manifest;runtime_architecture;authority_lane;persistence_lane;input_artifacts;action_log;expected_result;refusal_result;source_diff;resource_diff;undo_redo;roundtrip;diagnostics;performance_budget;accessibility_notes;security_notes;repo_evidence_state;repo_evidence_reason	NOT_EXECUTED	NOT_CAPTURED	UNSET	VisualStudioWinFormsDesigner	PASS	AUTOMATED	MEASURED_AT_RUNTIME	unit	catalog-cross-arch;repo-functional	VISUAL_STUDIO_REFERENCE_TRACE	REPO_AUTOMATED	Repo automated for trusted-workspace and allowlisted-path refusal before managed assembly scan; VS reference trace remains external	MEASURED_SUFFICIENT	NONE
2.0.0-phase0.2	V2-FND-001-S057	TLB-02	toolbox	Generate AxHost wrapper for registered 32-bit control	D	net48	x86	HostedIntent	GeneratedFilesAtomic	x86 project with signed registered ActiveX test control and approvals present	Add ActiveX control from toolbox	Wrapper source resources licenses and project entries are generated atomically	NONE	reference_trace_status;reference_trace_state;reference_trace_id;reference_trace_source;repo_execution_status;repo_automation_status;repo_evidence_refs;test_kinds;architecture_legs;external_gates;claim_boundary;scenario_manifest;runtime_architecture;authority_lane;persistence_lane;input_artifacts;action_log;expected_result;refusal_result;source_diff;resource_diff;undo_redo;roundtrip;diagnostics;performance_budget;accessibility_notes;security_notes;repo_evidence_state;repo_evidence_reason	NOT_EXECUTED	NOT_CAPTURED	UNSET	VisualStudioWinFormsDesigner	GATED	GATED	extension/src/toolboxDiscovery.test.ts:413;extension/src/toolboxDiscovery.ts:325	unit	catalog-x86;x86-com-gated	VISUAL_STUDIO_REFERENCE_TRACE;X86_COM_HOST;VENDOR_LICENSE	TIER_D_EXCLUDED	Tier D remains excluded from v2.0.0 GA; repo test proves stable no-mutation x86 ActiveX refusal, not support	MEASURED_BUT_INSUFFICIENT	REFUSAL_TEST_DOES_NOT_PROVE_X86_ACTIVEX_SUPPORT
2.0.0-phase0.2	V2-FND-001-S058	TLB-02	security	Refuse unsigned ActiveX when policy disallows unsigned	D	net48	x86	HostedIntent	NoMutation	x86 project and unsigned ActiveX test control are present	Add control from COM toolbox	No wrapper or resource is generated and policy diagnostic names unsigned control	UNSIGNED_ACTIVEX	reference_trace_status;reference_trace_state;reference_trace_id;reference_trace_source;repo_execution_status;repo_automation_status;repo_evidence_refs;test_kinds;architecture_legs;external_gates;claim_boundary;scenario_manifest;runtime_architecture;authority_lane;persistence_lane;input_artifacts;action_log;expected_result;refusal_result;source_diff;resource_diff;undo_redo;roundtrip;diagnostics;performance_budget;accessibility_notes;security_notes;repo_evidence_state;repo_evidence_reason	NOT_EXECUTED	NOT_CAPTURED	UNSET	VisualStudioWinFormsDesigner	GATED	GATED	extension/src/toolboxDiscovery.test.ts:413;extension/src/toolboxDiscovery.ts:325	unit	catalog-x86;x86-com-gated	VISUAL_STUDIO_REFERENCE_TRACE;X86_COM_HOST	TIER_D_EXCLUDED	Tier D remains excluded from v2.0.0 GA; repo test proves stable no-mutation unsigned ActiveX refusal, not support	MEASURED_BUT_INSUFFICIENT	REFUSAL_TEST_DOES_NOT_PROVE_UNSIGNED_ACTIVEX_POLICY_SUPPORT
2.0.0-phase0.2	V2-FND-001-S059	TLB-02	recovery	ActiveX generation rollback on license resource failure	D	net48	x86	HostedIntent	GeneratedFilesAtomic	AxHost wrapper source succeeds but license resource write fails	Add ActiveX control	Partial wrapper files and project mutations are rolled back	ACTIVEX_RESOURCE_WRITE_FAILED	reference_trace_status;reference_trace_state;reference_trace_id;reference_trace_source;repo_execution_status;repo_automation_status;repo_evidence_refs;test_kinds;architecture_legs;external_gates;claim_boundary;scenario_manifest;runtime_architecture;authority_lane;persistence_lane;input_artifacts;action_log;expected_result;refusal_result;source_diff;resource_diff;undo_redo;roundtrip;diagnostics;performance_budget;accessibility_notes;security_notes;repo_evidence_state;repo_evidence_reason	NOT_EXECUTED	NOT_CAPTURED	UNSET	VisualStudioWinFormsDesigner	GATED	GATED	extension/src/toolboxDiscovery.test.ts:413;extension/src/toolboxDiscovery.ts:325	unit	catalog-x86;x86-com-gated	VISUAL_STUDIO_REFERENCE_TRACE;X86_COM_HOST;VENDOR_LICENSE	TIER_D_EXCLUDED	Tier D remains excluded from v2.0.0 GA; repo test proves ActiveX rollback path is refused before any generated files exist	MEASURED_BUT_INSUFFICIENT	PREWRITE_REFUSAL_DOES_NOT_PROVE_LICENSE_FAILURE_ROLLBACK
2.0.0-phase0.2	V2-FND-001-S060	TLB-02	toolbox	Exclude COM toolbox when Tier D gate not approved	D	cross-runtime	x86	ReadOnlyInspector	NoMutation	Tier D gate is not approved and project contains registered COM controls	Open toolbox	COM category is absent or clearly excluded from v2 claim	TIER_D_NOT_APPROVED	reference_trace_status;reference_trace_state;reference_trace_id;reference_trace_source;repo_execution_status;repo_automation_status;repo_evidence_refs;test_kinds;architecture_legs;external_gates;claim_boundary;scenario_manifest;runtime_architecture;authority_lane;persistence_lane;input_artifacts;action_log;expected_result;refusal_result;source_diff;resource_diff;undo_redo;roundtrip;diagnostics;performance_budget;accessibility_notes;security_notes;repo_evidence_state;repo_evidence_reason	NOT_EXECUTED	NOT_CAPTURED	UNSET	VisualStudioWinFormsDesigner	GATED	GATED	extension/src/toolboxDiscovery.test.ts:413;extension/src/toolboxDiscovery.ts:325	unit	catalog-x86;x86-com-gated	VISUAL_STUDIO_REFERENCE_TRACE;X86_COM_HOST	TIER_D_EXCLUDED	Tier D remains excluded from v2.0.0 GA; repo test proves COM toolbox exclusion is explicit and non-mutating	MEASURED_BUT_INSUFFICIENT	EXCLUSION_TEST_DOES_NOT_PROVE_X86_COM_TOOLBOX_SUPPORT
2.0.0-phase0.2	V2-FND-001-S061	OUT-01	outline	Document Outline selection drives atomic Name rename	A	modern	x64	CommandPlanner	LaneA_MinimalSource	Form contains Button named button1 and no submitButton	Select button1 in Document Outline then set Properties (Name) to submitButton	Name assignment and all references update once with undo	NONE	reference_trace_status;reference_trace_state;reference_trace_id;reference_trace_source;repo_execution_status;repo_automation_status;repo_evidence_refs;test_kinds;architecture_legs;external_gates;claim_boundary;scenario_manifest;runtime_architecture;authority_lane;persistence_lane;input_artifacts;action_log;expected_result;refusal_result;source_diff;resource_diff;undo_redo;roundtrip;diagnostics;performance_budget;accessibility_notes;security_notes;repo_evidence_state;repo_evidence_reason	PASS	ARCHIVED	VS18.7.11911.148-20260824T085431Z-S061	docs/v2/reference-traces/VS18.7.11911.148-20260824T085431Z/V2-FND-001-S061/manifest.json	PASS	AUTOMATED	MEASURED_AT_RUNTIME	extension-host;unit	catalog-x64;repo-functional	NONE	REPO_AUTOMATED	Actual Visual Studio Enterprise 2026 18.7 selects the exact button1 | Button row in Document Outline, exposes (Name)=button1 in Properties, and commits submitButton through that native property route. It rewrites all eight component identity references plus the field and Name literal, preserves Button.Text=button1 and all six textBox1 references, one Undo restores the original semantic shape, and one Redo reproduces renamed Designer bytes exactly; source and project bytes remain exact. Physical F2 and registered File/Refactor Rename probes expose no native inline outline editor, so F2 is not claimed as a Visual Studio route. The product retains F2 as an additive shortcut into the same atomic rename transaction and both VS Code 1.84.0 and 1.134.0 runs prove selected-identity migration, exact minimal source mutation, and one native Undo/Redo unit.	MEASURED_SUFFICIENT	NONE
